stop_pattern_id,stop_id,stop_sequence,timepoint
22_1_20260524,4454,17,0
22_1_20260524,4453,18,0
22_1_20260524,4451,19,0
22_1_20260524,4450,20,0
22_1_20260524,4449,21,0
22_1_20260524,4138,22,0
22_1_20260524,4137,23,0
22_1_20260524,4129,24,0
22_1_20260524,4936,25,1
22_1_20260524,4935,26,0
22_1_20260524,4934,27,0
22_1_20260524,4932,28,0
22_1_20260524,4931,29,0
22_1_20260524,4930,30,0
22_1_20260524,4929,31,0
22_1_20260524,4928,32,0
22_1_20260524,4927,33,0
22_1_20260524,4926,34,0
22_1_20260524,4925,35,0
22_1_20260524,4924,36,0
22_1_20260524,4923,37,0
22_1_20260524,4922,38,0
22_1_20260524,4921,39,0
22_1_20260524,4320,40,0
22_1_20260524,4319,41,1
22_1_20260524,4918,42,0
22_1_20260524,4917,43,0
22_1_20260524,4916,44,0
22_1_20260524,4915,45,1
22_1_20260524,4914,46,0
22_1_20260524,4913,47,0
22_1_20260524,4912,48,0
22_1_20260524,4911,49,0
22_1_20260524,5016,50,1
22_1_20260524,5111,51,1
22_1_20260524,5112,52,1
22_1_20260524,4113,53,1
854_0_20260524,9135,0,1
854_0_20260524,9136,1,1
854_0_20260524,8165,2,0
854_0_20260524,8164,3,0
854_0_20260524,8163,4,0
854_0_20260524,9197,5,1
854_0_20260524,9158,6,0
854_0_20260524,9199,7,1
854_0_20260524,8112,8,0
854_0_20260524,8111,9,0
854_0_20260524,8110,10,0
854_0_20260524,8009,11,0
854_0_20260524,8008,12,0
854_0_20260524,8007,13,0
854_0_20260524,8006,14,0
854_0_20260524,8005,15,0
854_0_20260524,8004,16,0
854_0_20260524,8003,17,0
854_0_20260524,8002,18,0
854_0_20260524,9001,19,1
854_0_20260524,9090,20,0
854_0_20260524,9092,21,0
854_0_20260524,9093,22,0
854_0_20260524,8099,23,1
854_0_20260524,8094,24,0
854_0_20260524,8098,25,0
854_0_20260524,8097,26,0
854_0_20260524,8096,27,1
854_0_20260524,8093,28,0
854_0_20260524,8091,29,0
854_0_20260524,8092,30,0
854_0_20260524,8090,31,0
854_0_20260524,8003,32,0
854_0_20260524,8002,33,0
854_0_20260524,9001,34,1
22_0_20260524,6002,0,1
22_0_20260524,5911,1,0
22_0_20260524,5912,2,0
22_0_20260524,5913,3,0
22_0_20260524,5914,4,0
22_0_20260524,5915,5,1
22_0_20260524,5916,6,0
22_0_20260524,5917,7,0
22_0_20260524,5918,8,0
22_0_20260524,5319,9,1
22_0_20260524,5920,10,0
22_0_20260524,5921,11,0
22_0_20260524,5922,12,0
22_0_20260524,5923,13,0
22_0_20260524,5924,14,0
22_0_20260524,5925,15,0
22_0_20260524,5926,16,0
22_0_20260524,5927,17,0
22_0_20260524,5928,18,0
22_0_20260524,5929,19,0
22_0_20260524,5930,20,0
22_0_20260524,5931,21,0
22_0_20260524,5932,22,0
22_0_20260524,5933,23,0
22_0_20260524,5934,24,0
22_0_20260524,5935,25,1
22_0_20260524,5129,26,0
22_0_20260524,5136,27,0
22_0_20260524,5138,28,0
22_0_20260524,5449,29,0
22_0_20260524,5450,30,0
22_0_20260524,5451,31,0
22_0_20260524,5453,32,0
22_0_20260524,5454,33,0
22_0_20260524,5455,34,0
22_0_20260524,5456,35,0
22_0_20260524,5457,36,0
22_0_20260524,5416,37,0
22_0_20260524,5417,38,0
22_0_20260524,5418,39,0
22_0_20260524,5419,40,1
22_0_20260524,5420,41,0
22_0_20260524,5421,42,0
22_0_20260524,5422,43,0
22_0_20260524,4461,44,0
22_0_20260524,4460,45,0
22_0_20260524,4469,46,0
22_0_20260524,4470,47,0
22_0_20260524,3809,48,0
22_0_20260524,3000,49,1
854_1_20260524,9000,0,1
854_1_20260524,9002,1,0
854_1_20260524,9003,2,0
854_1_20260524,9004,3,0
854_1_20260524,9005,4,0
854_1_20260524,9007,5,0
854_1_20260524,9008,6,0
854_1_20260524,9009,7,0
854_1_20260524,9110,8,0
854_1_20260524,9111,9,0
854_1_20260524,9112,10,0
854_1_20260524,9113,11,0
854_1_20260524,9114,12,0
854_1_20260524,9115,13,0
854_1_20260524,9160,14,0
854_1_20260524,9135,15,1
854_1_20260524,9136,16,1
854_1_20260524,8165,17,0
854_1_20260524,8164,18,0
854_1_20260524,8163,19,0
854_1_20260524,8161,20,1
854_1_20260524,8159,21,1
854_1_20260524,8158,22,0
854_1_20260524,8156,23,1
854_1_20260524,8152,24,1
31x_1_20260524,7246,0,1
31x_1_20260524,7245,1,0
31x_1_20260524,7244,2,0
31x_1_20260524,7242,3,0
31x_1_20260524,7241,4,1
31x_1_20260524,7240,5,0
31x_1_20260524,7239,6,0
31x_1_20260524,7238,7,0
31x_1_20260524,7237,8,0
31x_1_20260524,7236,9,0
31x_1_20260524,7235,10,0
31x_1_20260524,7234,11,0
31x_1_20260524,7083,12,1
31x_1_20260524,7080,13,0
31x_1_20260524,7217,14,1
31x_1_20260524,7216,15,0
31x_1_20260524,5000,16,1
31x_1_20260524,5002,17,0
31x_1_20260524,5515,18,0
31x_1_20260524,5006,19,0
31x_1_20260524,5008,20,0
31x_1_20260524,5010,21,0
31x_1_20260524,5012,22,0
31x_1_20260524,5011,23,0
31x_1_20260524,5016,24,1
MEW_1_20260524,9150,0,1
MEW_1_20260524,9120,1,1
MEW_1_20260524,8011,2,1
MEW_1_20260524,3256,3,1
MEW_1_20260524,5017,4,1
31x_0_20260524,5500,0,1
31x_0_20260524,5502,1,0
31x_0_20260524,5506,2,0
31x_0_20260524,5508,3,0
31x_0_20260524,5510,4,0
31x_0_20260524,5513,5,0
31x_0_20260524,5514,6,0
31x_0_20260524,5516,7,1
31x_0_20260524,6216,8,0
31x_0_20260524,6217,9,0
31x_0_20260524,6080,10,0
31x_0_20260524,6081,11,1
31x_0_20260524,6234,12,0
31x_0_20260524,6235,13,0
31x_0_20260524,6236,14,0
31x_0_20260524,6237,15,0
31x_0_20260524,6238,16,0
31x_0_20260524,6239,17,0
31x_0_20260524,6240,18,0
31x_0_20260524,6241,19,1
31x_0_20260524,6242,20,0
31x_0_20260524,6243,21,0
31x_0_20260524,6244,22,0
31x_0_20260524,6245,23,0
31x_0_20260524,6246,24,1
MEW_0_20260524,5017,0,1
MEW_0_20260524,3263,1,1
MEW_0_20260524,9001,2,1
MEW_0_20260524,9119,3,1
MEW_0_20260524,9150,4,1
150_1_20260524,8219,0,1
150_1_20260524,8217,1,0
150_1_20260524,8216,2,0
150_1_20260524,8215,3,0
150_1_20260524,8214,4,0
150_1_20260524,8213,5,0
150_1_20260524,8212,6,0
150_1_20260524,8211,7,0
150_1_20260524,8210,8,0
150_1_20260524,8208,9,0
150_1_20260524,8207,10,1
150_1_20260524,8206,11,0
150_1_20260524,8205,12,0
150_1_20260524,8204,13,0
150_1_20260524,8203,14,0
150_1_20260524,8202,15,0
150_1_20260524,8201,16,0
150_1_20260524,8100,17,0
150_1_20260524,8165,18,1
150_1_20260524,8164,19,0
150_1_20260524,8163,20,0
150_1_20260524,9132,21,0
150_1_20260524,8160,22,0
150_1_20260524,8115,23,1
150_1_20260524,8113,24,0
150_1_20260524,8106,25,0
150_1_20260524,9104,26,0
150_1_20260524,9105,27,1
150_1_20260524,8104,28,0
150_1_20260524,8073,29,0
150_1_20260524,8072,30,0
150_1_20260524,8071,31,0
150_1_20260524,8070,32,0
150_1_20260524,8069,33,0
150_1_20260524,8068,34,0
150_1_20260524,8067,35,0
150_1_20260524,8066,36,0
150_1_20260524,8065,37,0
150_1_20260524,8064,38,0
150_1_20260524,8063,39,0
150_1_20260524,8062,40,0
150_1_20260524,8061,41,0
150_1_20260524,8060,42,0
150_1_20260524,8059,43,0
150_1_20260524,8058,44,0
150_1_20260524,8057,45,1
150_1_20260524,8055,46,0
150_1_20260524,8054,47,0
150_1_20260524,8053,48,0
150_1_20260524,8052,49,0
150_1_20260524,8051,50,0
150_1_20260524,8047,51,0
150_1_20260524,8046,52,0
150_1_20260524,8003,53,0
150_1_20260524,8002,54,0
150_1_20260524,9001,55,1
150_0_20260524,9001,0,1
150_0_20260524,9047,1,0
150_0_20260524,9050,2,0
150_0_20260524,9051,3,0
150_0_20260524,9052,4,0
150_0_20260524,9053,5,0
150_0_20260524,9054,6,0
150_0_20260524,9055,7,0
150_0_20260524,9056,8,0
150_0_20260524,9057,9,1
150_0_20260524,9058,10,0
150_0_20260524,9059,11,0
150_0_20260524,9060,12,0
150_0_20260524,9061,13,0
150_0_20260524,9062,14,0
150_0_20260524,9063,15,0
150_0_20260524,9064,16,0
150_0_20260524,9065,17,0
150_0_20260524,9066,18,0
150_0_20260524,9067,19,0
150_0_20260524,9068,20,0
150_0_20260524,9069,21,0
150_0_20260524,9070,22,0
150_0_20260524,9071,23,0
150_0_20260524,9072,24,0
150_0_20260524,9104,25,0
150_0_20260524,9105,26,1
150_0_20260524,9106,27,0
150_0_20260524,9113,28,0
150_0_20260524,9114,29,0
150_0_20260524,9115,30,1
150_0_20260524,9160,31,0
150_0_20260524,9162,32,0
150_0_20260524,9163,33,0
150_0_20260524,9164,34,0
150_0_20260524,9165,35,1
150_0_20260524,9100,36,0
150_0_20260524,9201,37,0
150_0_20260524,9202,38,0
150_0_20260524,9203,39,0
150_0_20260524,9204,40,0
150_0_20260524,9205,41,0
150_0_20260524,9206,42,0
150_0_20260524,9207,43,1
150_0_20260524,9200,44,0
150_0_20260524,9208,45,0
150_0_20260524,9210,46,0
150_0_20260524,9211,47,0
150_0_20260524,9212,48,0
150_0_20260524,9213,49,0
150_0_20260524,9214,50,0
150_0_20260524,9215,51,0
150_0_20260524,9216,52,0
150_0_20260524,9217,53,0
150_0_20260524,9218,54,0
150_0_20260524,9219,55,1
744_0_20260524,6011,0,1
744_0_20260524,5111,1,1
744_0_20260524,5112,2,0
744_0_20260524,5113,3,0
744_0_20260524,5115,4,0
744_0_20260524,5116,5,0
744_0_20260524,5117,6,0
744_0_20260524,5118,7,0
744_0_20260524,5120,8,0
744_0_20260524,5121,9,0
744_0_20260524,5123,10,0
744_0_20260524,5124,11,1
744_0_20260524,5125,12,0
744_0_20260524,5126,13,0
744_0_20260524,5127,14,0
744_0_20260524,5128,15,0
744_0_20260524,4936,16,1
744_0_20260524,4935,17,0
744_0_20260524,4934,18,0
744_0_20260524,4932,19,0
744_0_20260524,4931,20,0
744_0_20260524,4930,21,0
744_0_20260524,4929,22,0
744_0_20260524,4928,23,0
744_0_20260524,4927,24,0
744_0_20260524,4926,25,0
744_0_20260524,4925,26,0
744_0_20260524,4924,27,0
744_0_20260524,4923,28,0
744_0_20260524,4922,29,1
623_0_20260524,5311,0,1
623_0_20260524,4113,1,1
14_0_20260524,7519,23,0
14_0_20260524,7518,24,0
14_0_20260524,7517,25,0
14_0_20260524,7515,26,0
14_0_20260524,7514,27,0
14_0_20260524,7512,28,0
14_0_20260524,5000,29,1
14_0_20260524,5002,30,0
14_0_20260524,5515,31,0
14_0_20260524,5006,32,0
14_0_20260524,5008,33,0
14_0_20260524,5010,34,0
14_0_20260524,5012,35,0
14_0_20260524,5014,36,0
14_0_20260524,5111,37,0
14_0_20260524,5112,38,0
14_0_20260524,5113,39,1
14_0_20260524,5115,40,0
14_0_20260524,5116,41,0
14_0_20260524,5117,42,0
14_0_20260524,5118,43,0
14_0_20260524,5119,44,0
14_0_20260524,5120,45,0
14_0_20260524,5121,46,0
14_0_20260524,5123,47,0
14_0_20260524,5124,48,1
14_0_20260524,5125,49,0
14_0_20260524,5126,50,0
14_0_20260524,5127,51,0
14_0_20260524,5128,52,0
14_0_20260524,5129,53,0
14_0_20260524,5130,54,0
14_0_20260524,5131,55,0
14_0_20260524,5132,56,0
14_0_20260524,5133,57,0
14_0_20260524,5134,58,0
14_0_20260524,5135,59,0
14_0_20260524,4136,60,1
14_0_20260524,4139,61,1
14_0_20260524,5323,62,0
14_0_20260524,5324,63,0
14_0_20260524,4333,64,1
868_0_20260524,9136,0,1
868_0_20260524,9951,1,0
868_0_20260524,9953,2,0
868_0_20260524,9954,3,0
868_0_20260524,9955,4,0
868_0_20260524,9956,5,0
868_0_20260524,9957,6,0
868_0_20260524,9958,7,0
868_0_20260524,9959,8,0
868_0_20260524,9973,9,0
868_0_20260524,9960,10,0
868_0_20260524,9961,11,0
868_0_20260524,9962,12,0
868_0_20260524,9963,13,0
868_0_20260524,9964,14,0
868_0_20260524,9965,15,0
868_0_20260524,9966,16,0
868_0_20260524,9967,17,0
868_0_20260524,9968,18,0
868_0_20260524,9969,19,0
868_0_20260524,9970,20,0
868_0_20260524,8971,21,0
868_0_20260524,8970,22,0
868_0_20260524,8969,23,0
868_0_20260524,8968,24,0
868_0_20260524,8967,25,0
868_0_20260524,9977,26,0
868_0_20260524,9978,27,0
868_0_20260524,9979,28,0
868_0_20260524,9980,29,0
868_0_20260524,9981,30,0
868_0_20260524,9982,31,0
868_0_20260524,9983,32,0
868_0_20260524,9984,33,0
868_0_20260524,9985,34,1
37_0_20260524,5520,0,1
37_0_20260524,5012,1,0
37_0_20260524,5015,2,0
37_0_20260524,5911,3,0
37_0_20260524,5912,4,0
37_0_20260524,5913,5,0
37_0_20260524,5914,6,0
37_0_20260524,5915,7,1
37_0_20260524,5916,8,0
37_0_20260524,5917,9,0
37_0_20260524,5918,10,0
37_0_20260524,5319,11,1
37_0_20260524,5380,12,0
37_0_20260524,5381,13,0
37_0_20260524,5382,14,0
37_0_20260524,5383,15,0
37_0_20260524,5384,16,0
37_0_20260524,5385,17,0
37_0_20260524,5386,18,0
37_0_20260524,5388,19,0
37_0_20260524,5389,20,0
37_0_20260524,5390,21,0
37_0_20260524,5391,22,0
37_0_20260524,5392,23,0
37_0_20260524,5393,24,0
37_0_20260524,5394,25,0
37_0_20260524,5395,26,0
37_0_20260524,5327,27,1
37_1_20260524,4396,0,1
37_1_20260524,4395,1,0
37_1_20260524,4394,2,0
37_1_20260524,4393,3,0
37_1_20260524,4392,4,0
37_1_20260524,4391,5,0
37_1_20260524,4390,6,0
37_1_20260524,4389,7,0
37_1_20260524,4388,8,0
37_1_20260524,4387,9,0
37_1_20260524,4386,10,0
37_1_20260524,4385,11,0
37_1_20260524,4384,12,0
37_1_20260524,4383,13,0
37_1_20260524,4382,14,0
37_1_20260524,4381,15,0
37_1_20260524,4320,16,0
37_1_20260524,4319,17,1
37_1_20260524,4918,18,0
37_1_20260524,4917,19,0
37_1_20260524,4916,20,0
37_1_20260524,4915,21,1
37_1_20260524,4914,22,0
37_1_20260524,4913,23,0
37_1_20260524,4912,24,0
37_1_20260524,4911,25,0
37_1_20260524,5519,26,0
37_1_20260524,5520,27,1
736_1_20260524,4396,0,1
736_1_20260524,4395,1,0
736_1_20260524,4394,2,0
736_1_20260524,4393,3,0
736_1_20260524,4392,4,0
736_1_20260524,4391,5,0
736_1_20260524,4390,6,0
736_1_20260524,4389,7,0
736_1_20260524,4388,8,0
736_1_20260524,4387,9,0
736_1_20260524,4386,10,0
736_1_20260524,4385,11,0
736_1_20260524,4306,12,1
736_1_20260524,4305,13,0
736_1_20260524,4384,14,0
736_1_20260524,4383,15,0
736_1_20260524,4382,16,0
736_1_20260524,4381,17,0
736_1_20260524,4320,18,0
736_1_20260524,4319,19,1
736_1_20260524,4918,20,0
736_1_20260524,4917,21,0
736_1_20260524,4916,22,0
736_1_20260524,4915,23,1
736_1_20260524,6906,24,0
736_1_20260524,6908,25,0
736_1_20260524,6909,26,0
736_1_20260524,6013,27,0
736_1_20260524,6010,28,1
JVH_1_20260524,3085,0,1
JVH_1_20260524,3706,1,1
JVH_1_20260524,4459,2,1
JVH_1_20260524,4400,3,1
JVH_1_20260524,4435,4,1
JVH_1_20260524,4450,5,1
JVH_1_20260524,4449,6,1
JVH_1_20260524,5017,7,1
JVH_0_20260524,5017,0,1
JVH_0_20260524,5449,1,1
JVH_0_20260524,5450,2,1
JVH_0_20260524,5435,3,1
JVH_0_20260524,5400,4,1
JVH_0_20260524,5459,5,1
JVH_0_20260524,3806,6,1
JVH_0_20260524,3085,7,1
615_0_20260524,4113,0,1
615_0_20260524,5312,1,0
615_0_20260524,5313,2,0
615_0_20260524,5315,3,0
615_0_20260524,5316,4,0
615_0_20260524,5317,5,0
615_0_20260524,5318,6,0
615_0_20260524,5319,7,1
615_0_20260524,5320,8,0
615_0_20260524,5321,9,0
615_0_20260524,5322,10,0
615_0_20260524,5323,11,0
615_0_20260524,5324,12,0
615_0_20260524,5325,13,0
615_0_20260524,5327,14,0
615_0_20260524,5328,15,0
615_0_20260524,5329,16,0
615_0_20260524,5330,17,0
615_0_20260524,5332,18,1
291_0_20260524,2010,0,1
291_0_20260524,1957,1,1
291_0_20260524,1774,2,1
291_0_20260524,1501,3,1
25_1_20260524,4419,0,1
25_1_20260524,4418,1,0
25_1_20260524,4417,2,0
25_1_20260524,4416,3,0
25_1_20260524,4415,4,0
25_1_20260524,4414,5,0
25_1_20260524,4413,6,0
25_1_20260524,4412,7,0
25_1_20260524,4411,8,0
25_1_20260524,4410,9,0
25_1_20260524,4409,10,0
25_1_20260524,4408,11,0
25_1_20260524,4407,12,0
25_1_20260524,4406,13,0
25_1_20260524,4405,14,0
25_1_20260524,4404,15,0
25_1_20260524,4403,16,0
25_1_20260524,4402,17,0
25_1_20260524,5486,18,0
25_1_20260524,5488,19,0
25_1_20260524,5492,20,0
25_1_20260524,5496,21,0
25_1_20260524,5498,22,0
25_1_20260524,6001,23,1
25_1_20260524,5502,24,0
25_1_20260524,5506,25,0
25_1_20260524,5508,26,0
25_1_20260524,5510,27,0
25_1_20260524,6708,28,0
25_1_20260524,6710,29,0
25_1_20260524,6711,30,1
25_1_20260524,6782,31,0
25_1_20260524,6784,32,0
25_1_20260524,6785,33,0
25_1_20260524,6786,34,1
25_1_20260524,6787,35,0
25_1_20260524,6788,36,0
25_1_20260524,5940,37,0
25_1_20260524,5941,38,0
25_1_20260524,5942,39,0
25_1_20260524,5943,40,0
25_1_20260524,5944,41,0
25_1_20260524,5945,42,0
25_1_20260524,5946,43,0
25_1_20260524,4947,44,1
25_0_20260524,4947,0,1
25_0_20260524,4946,1,0
25_0_20260524,4945,2,0
25_0_20260524,4944,3,0
25_0_20260524,4943,4,0
25_0_20260524,4942,5,0
25_0_20260524,4941,6,0
25_0_20260524,4940,7,0
25_0_20260524,7788,8,0
25_0_20260524,7787,9,0
25_0_20260524,7786,10,1
25_0_20260524,7785,11,0
25_0_20260524,7784,12,0
25_0_20260524,7782,13,0
25_0_20260524,7711,14,0
25_0_20260524,7709,15,1
25_0_20260524,7708,16,0
25_0_20260524,5008,17,0
25_0_20260524,5010,18,0
25_0_20260524,5012,19,0
25_0_20260524,5014,20,0
25_0_20260524,5016,21,1
25_0_20260524,5018,22,0
25_0_20260524,5020,23,0
25_0_20260524,5024,24,0
25_0_20260524,5026,25,0
25_0_20260524,5401,26,0
25_0_20260524,5402,27,0
25_0_20260524,5403,28,0
25_0_20260524,5404,29,0
25_0_20260524,5405,30,0
25_0_20260524,5406,31,0
25_0_20260524,5407,32,0
25_0_20260524,5408,33,0
25_0_20260524,5409,34,0
25_0_20260524,5410,35,0
25_0_20260524,5411,36,0
25_0_20260524,5412,37,0
25_0_20260524,5413,38,0
25_0_20260524,5414,39,0
25_0_20260524,5415,40,0
25_0_20260524,5416,41,0
25_0_20260524,5417,42,0
25_0_20260524,5418,43,0
25_0_20260524,5534,44,0
25_0_20260524,4419,45,1
291_1_20260524,1501,0,1
291_1_20260524,1710,1,1
291_1_20260524,1956,2,1
291_1_20260524,2010,3,1
505_1_20260524,1535,0,1
505_1_20260524,1537,1,0
505_1_20260524,1604,2,0
505_1_20260524,1606,3,0
505_1_20260524,1608,4,0
505_1_20260524,1610,5,0
505_1_20260524,1612,6,0
505_1_20260524,1614,7,0
505_1_20260524,1616,8,0
505_1_20260524,1618,9,0
505_1_20260524,1620,10,0
505_1_20260524,1560,11,0
505_1_20260524,1562,12,0
505_1_20260524,1564,13,0
505_1_20260524,1566,14,0
505_1_20260524,1568,15,0
505_1_20260524,1570,16,0
505_1_20260524,1572,17,0
505_1_20260524,1574,18,0
505_1_20260524,1576,19,0
505_1_20260524,1578,20,0
505_1_20260524,1519,21,1
505_1_20260524,1596,22,0
505_1_20260524,1515,23,1
505_1_20260524,1102,24,0
505_1_20260524,1200,25,0
505_1_20260524,1203,26,1
HVL_1_20260524,UPPE,0,1
HVL_1_20260524,WALL,1,1
HVL_1_20260524,TREN,2,1
HVL_1_20260524,HERE,3,1
HVL_1_20260524,SILV,4,1
HVL_1_20260524,MANO,5,1
HVL_1_20260524,POMA,6,1
HVL_1_20260524,TAIT,7,1
HVL_1_20260524,WING,8,1
HVL_1_20260524,NAEN,9,1
HVL_1_20260524,EPUN,10,1
HVL_1_20260524,WATE,11,1
HVL_1_20260524,WOBU,12,1
HVL_1_20260524,AVA,13,1
HVL_1_20260524,PETO,14,1
HVL_1_20260524,NGAU,15,1
HVL_1_20260524,WELL,16,1
204_0_20260524,4500,0,1
204_0_20260524,4502,1,0
204_0_20260524,4504,2,1
204_0_20260524,4506,3,0
204_0_20260524,4508,4,0
204_0_20260524,4510,5,1
204_0_20260524,1822,6,0
204_0_20260524,4520,7,1
204_0_20260524,4522,8,0
204_0_20260524,4524,9,0
204_0_20260524,4526,10,1
HVL_0_20260524,WELL,0,1
HVL_0_20260524,NGAU,1,1
HVL_0_20260524,PETO,2,1
HVL_0_20260524,AVA,3,1
HVL_0_20260524,WOBU,4,1
HVL_0_20260524,WATE,5,1
HVL_0_20260524,EPUN,6,1
HVL_0_20260524,NAEN,7,1
HVL_0_20260524,WING,8,1
HVL_0_20260524,TAIT,9,1
HVL_0_20260524,POMA,10,1
HVL_0_20260524,MANO,11,1
HVL_0_20260524,SILV,12,1
HVL_0_20260524,HERE,13,1
HVL_0_20260524,TREN,14,1
HVL_0_20260524,WALL,15,1
HVL_0_20260524,UPPE,16,1
955_0_20260524,8546,0,1
955_0_20260524,8361,1,0
955_0_20260524,9361,2,0
955_0_20260524,9362,3,0
955_0_20260524,9363,4,0
955_0_20260524,8329,5,0
955_0_20260524,8322,6,0
955_0_20260524,8321,7,0
955_0_20260524,9366,8,0
955_0_20260524,9367,9,0
955_0_20260524,9368,10,0
955_0_20260524,9369,11,0
955_0_20260524,9370,12,0
955_0_20260524,9371,13,0
955_0_20260524,9372,14,0
955_0_20260524,9373,15,0
955_0_20260524,9374,16,0
955_0_20260524,9375,17,0
955_0_20260524,9376,18,0
955_0_20260524,8377,19,1
170_0_20260524,9130,0,1
170_0_20260524,9131,1,0
170_0_20260524,9132,2,0
170_0_20260524,9135,3,0
170_0_20260524,9136,4,0
170_0_20260524,9140,5,1
170_0_20260524,9142,6,0
170_0_20260524,9143,7,0
170_0_20260524,9144,8,0
170_0_20260524,9145,9,0
170_0_20260524,9146,10,0
170_0_20260524,9147,11,1
170_0_20260524,9748,12,0
170_0_20260524,9901,13,0
170_0_20260524,9902,14,0
170_0_20260524,9903,15,0
170_0_20260524,9904,16,0
170_0_20260524,9905,17,1
170_0_20260524,9906,18,0
170_0_20260524,9907,19,0
170_0_20260524,9908,20,0
170_0_20260524,9909,21,0
170_0_20260524,9910,22,0
170_0_20260524,9911,23,1
170_0_20260524,9918,24,0
170_0_20260524,9919,25,0
170_0_20260524,9920,26,0
170_0_20260524,8921,27,1
170_0_20260524,8920,28,0
170_0_20260524,8919,29,0
170_0_20260524,8918,30,0
170_0_20260524,9912,31,0
170_0_20260524,9913,32,0
170_0_20260524,9915,33,0
170_0_20260524,9916,34,1
170_0_20260524,9917,35,0
170_0_20260524,8911,36,1
170_0_20260524,8910,37,0
170_0_20260524,8909,38,0
170_0_20260524,8908,39,0
170_0_20260524,8907,40,0
170_0_20260524,8905,41,1
170_0_20260524,8904,42,0
170_0_20260524,8903,43,0
170_0_20260524,8902,44,0
170_0_20260524,8901,45,0
170_0_20260524,8748,46,0
170_0_20260524,8147,47,1
170_0_20260524,8146,48,0
170_0_20260524,8145,49,0
170_0_20260524,8143,50,0
170_0_20260524,8142,51,0
170_0_20260524,8140,52,1
170_0_20260524,8136,53,0
170_0_20260524,8135,54,0
170_0_20260524,8160,55,0
170_0_20260524,9130,56,1
955_1_20260524,8377,0,1
955_1_20260524,8376,1,0
955_1_20260524,8375,2,0
955_1_20260524,8374,3,0
955_1_20260524,8373,4,0
955_1_20260524,8372,5,0
955_1_20260524,8371,6,0
955_1_20260524,8370,7,0
955_1_20260524,8369,8,0
955_1_20260524,8366,9,0
955_1_20260524,9321,10,0
955_1_20260524,9322,11,0
955_1_20260524,9329,12,0
955_1_20260524,8363,13,0
955_1_20260524,8362,14,0
955_1_20260524,9360,15,0
955_1_20260524,9461,16,0
955_1_20260524,9462,17,0
955_1_20260524,9463,18,0
955_1_20260524,9464,19,0
955_1_20260524,9465,20,0
955_1_20260524,9466,21,0
955_1_20260524,9567,22,0
955_1_20260524,9568,23,0
955_1_20260524,9569,24,0
955_1_20260524,9548,25,1
MEH_0_20260524,5017,0,1
MEH_0_20260524,3263,1,1
MEH_0_20260524,9001,2,1
MEH_0_20260524,9119,3,1
MEH_0_20260524,9150,4,1
KPL_0_20260524,WELL,0,1
KPL_0_20260524,TAKA,1,1
KPL_0_20260524,REDW,2,1
KPL_0_20260524,TAWA,3,1
KPL_0_20260524,LIND,4,1
KPL_0_20260524,KENE,5,1
KPL_0_20260524,PORI,6,1
KPL_0_20260524,PARE,7,1
KPL_0_20260524,MANA,8,1
KPL_0_20260524,PLIM,9,1
KPL_0_20260524,PUKE,10,1
KPL_0_20260524,PAEK,11,1
KPL_0_20260524,PARA,12,1
KPL_0_20260524,WAIK,13,1
KPL_1_20260524,WAIK,0,1
KPL_1_20260524,PARA,1,1
KPL_1_20260524,PAEK,2,1
KPL_1_20260524,PUKE,3,1
KPL_1_20260524,PLIM,4,1
KPL_1_20260524,MANA,5,1
KPL_1_20260524,PARE,6,1
KPL_1_20260524,PORI,7,1
KPL_1_20260524,KENE,8,1
KPL_1_20260524,LIND,9,1
KPL_1_20260524,TAWA,10,1
KPL_1_20260524,REDW,11,1
KPL_1_20260524,TAKA,12,1
KPL_1_20260524,WELL,13,1
204_1_20260524,4526,0,1
204_1_20260524,4524,1,0
204_1_20260524,4522,2,0
204_1_20260524,4520,3,1
204_1_20260524,1922,4,0
204_1_20260524,4510,5,1
204_1_20260524,4508,6,0
204_1_20260524,4506,7,0
204_1_20260524,1922,8,1
204_1_20260524,1921,9,0
204_1_20260524,1920,10,1
204_1_20260524,4504,11,1
204_1_20260524,4502,12,0
204_1_20260524,4500,13,1
MEH_1_20260524,9150,0,1
MEH_1_20260524,9120,1,1
MEH_1_20260524,8011,2,1
MEH_1_20260524,3256,3,1
MEH_1_20260524,5017,4,1
13_1_20260524,4936,0,1
13_1_20260524,4935,1,0
13_1_20260524,4934,2,0
13_1_20260524,4932,3,0
13_1_20260524,4931,4,0
13_1_20260524,4930,5,0
13_1_20260524,4929,6,0
13_1_20260524,4928,7,0
13_1_20260524,4927,8,0
13_1_20260524,4926,9,0
13_1_20260524,4925,10,0
13_1_20260524,4924,11,0
13_1_20260524,4923,12,0
13_1_20260524,4922,13,0
13_1_20260524,4921,14,0
13_1_20260524,4320,15,0
13_1_20260524,4319,16,1
13_1_20260524,4317,17,0
13_1_20260524,4316,18,0
13_1_20260524,4315,19,0
13_1_20260524,4313,20,0
13_1_20260524,4312,21,0
13_1_20260524,4311,22,0
13_1_20260524,5519,23,0
13_1_20260524,5520,24,1
13_0_20260524,5520,0,1
13_0_20260524,5012,1,0
13_0_20260524,5015,2,0
13_0_20260524,5312,3,0
13_0_20260524,5313,4,1
13_0_20260524,5315,5,0
13_0_20260524,5316,6,0
13_0_20260524,5317,7,0
13_0_20260524,5318,8,0
13_0_20260524,5319,9,1
